       -1.27717973e+00, -5.99350550e-01
       -1.81946743e+00,  7.37057673e-01
        1.19949867e+00,  1.56969386e+00
       -1.25543847e+00, -2.33892826e-01
       -1.63052058e+00,  1.61455865e-01
        1.10611305e+00,  7.39698224e-01
        6.70193192e-01,  8.70567001e-01
        3.69670156e-01, -6.94645306e-01
       -1.26362293e+00, -6.99249285e-01
       -3.66687507e-01, -1.35310260e+00
        2.44032147e-01, -6.59470793e-01
       -1.27679142e+00, -4.85453412e-01
        3.77473612e-02, -6.99251605e-01
       -2.19148539e+00, -4.91199500e-01
       -2.93277777e-01, -5.89488212e-01
       -1.65737397e+00, -2.98337786e-01
        7.36638861e-01,  5.78037057e-01
        1.13709081e+00,  1.30119754e+00
       -1.44146601e+00,  3.13934680e-02
        5.92360708e-01,  1.22545114e+00
        6.51719414e-01,  4.92674894e-01
        5.94559139e-01,  8.25637315e-01
       -1.87900722e+00, -5.21899626e-01
        2.15225041e-01, -1.28269851e+00
        4.99145965e-01, -6.70268634e-01
       -1.82954176e+00, -3.39269731e-01
        7.92721403e-01,  1.33785606e+00
        9.54363372e-01,  9.80396626e-01
       -1.35359846e+00,  1.03976340e-01
        1.05595062e+00,  8.07031927e-01
       -1.94311010e+00, -1.18976964e-01
       -1.39604137e+00, -3.10095976e-01
        1.28977624e+00,  1.01753365e+00
       -1.59503139e+00, -5.40574609e-01
       -1.41994046e+00, -3.81032569e-01
       -2.35569801e-02, -1.10133702e+00
       -1.26038568e+00, -6.93273886e-01
        9.60215981e-01, -8.11553694e-01
        5.51803308e-01, -1.01793176e+00
        3.70185085e-01, -1.06885468e+00
        8.25529207e-01,  8.77007060e-01
       -1.87032595e+00,  2.87507199e-01
       -1.56260769e+00, -1.89196712e-01
       -1.26346548e+00, -7.74725237e-01
       -6.33800421e-02, -7.59400611e-01
        8.85298280e-01,  8.85620519e-01
       -1.43324686e-01, -1.16083678e+00
       -1.83908725e+00, -3.26655515e-01
        2.74709229e-01, -1.04546829e+00
       -1.45703573e+00, -2.91842036e-01
       -1.59048842e+00,  1.66063031e-01
        9.25549284e-01,  7.41406406e-01
        1.97245469e-01, -7.80703225e-01
        2.88401697e-01, -8.32425551e-01
        7.24141618e-01, -7.99149200e-01
       -1.62658639e+00, -1.80005543e-01
        5.84481588e-01,  1.13195640e+00
        1.02146732e+00,  4.59657799e-01
        8.65050554e-01,  9.57714887e-01
        3.98717766e-01, -1.24273147e+00
        8.62234892e-01,  1.10955561e+00
       -1.35999430e+00,  2.49942654e-02
       -1.19178505e+00, -3.82946323e-02
        1.29392424e+00,  1.10320509e+00
        1.25679630e+00, -7.79857582e-01
        9.38040302e-02, -5.53247258e-01
       -1.73512175e+00, -9.76271667e-02
        2.23153587e-01, -9.43474351e-01
        4.01989100e-01, -1.10963051e+00
       -1.42244158e+00,  1.81914703e-01
        3.92476267e-01, -8.78426277e-01
        1.25181875e+00,  6.93614996e-01
        1.77481317e-02, -7.20304235e-01
       -1.87752521e+00, -2.63870424e-01
       -1.58063602e+00, -5.50456344e-01
       -1.59589493e+00, -1.53932892e-01
       -1.01829770e+00,  3.88542370e-02
        1.24819659e+00,  6.60041803e-01
       -1.25551377e+00, -2.96172009e-02
       -1.41864559e+00, -3.58230179e-01
        5.25758326e-01,  8.70500543e-01
        5.55599988e-01,  1.18765072e+00
        2.81344439e-02, -6.99111314e-01
